"ip","name","id","region","platform","systemService"
"52.239.129.0/24","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"52.239.197.0/24","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"52.239.227.0/24","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"52.239.249.0/24","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"57.150.44.0/23","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"104.215.240.64/28","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"104.215.240.96/28","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"135.130.202.0/23","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"135.130.226.0/24","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"135.130.227.0/24","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"135.130.228.0/23","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"135.130.230.0/25","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"135.130.240.0/23","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"135.130.248.0/23","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"145.190.153.0/24","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.160.0/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.160.192/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.161.64/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.161.160/27","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.161.192/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.162.32/27","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.162.64/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.162.144/28","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.162.192/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.163.128/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"168.63.180.64/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"191.238.64.64/26","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"191.238.64.192/28","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"2603:1040:6::/49","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"2603:1040:6:8000::/63","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"2603:1040:6:8002::/64","Storage.SoutheastAsia","Storage.SoutheastAsia","southeastasia","Azure","AzureStorage"
"20.33.215.0/24","Storage.SoutheastUS","Storage.SoutheastUS","southeastus","Azure","AzureStorage"
"20.153.26.0/24","Storage.SoutheastUS","Storage.SoutheastUS","southeastus","Azure","AzureStorage"
"57.150.23.0/24","Storage.SoutheastUS","Storage.SoutheastUS","southeastus","Azure","AzureStorage"
"57.150.24.0/23","Storage.SoutheastUS","Storage.SoutheastUS","southeastus","Azure","AzureStorage"
"57.150.93.0/24","Storage.SoutheastUS","Storage.SoutheastUS","southeastus","Azure","AzureStorage"
"2603:1030:903::/48","Storage.SoutheastUS","Storage.SoutheastUS","southeastus","Azure","AzureStorage"
"20.153.28.0/24","Storage.SoutheastUS3","Storage.SoutheastUS3","southeastus3","Azure","AzureStorage"
"20.153.46.0/24","Storage.SoutheastUS3","Storage.SoutheastUS3","southeastus3","Azure","AzureStorage"
"20.153.112.0/24","Storage.SoutheastUS3","Storage.SoutheastUS3","southeastus3","Azure","AzureStorage"
"57.150.186.0/23","Storage.SoutheastUS3","Storage.SoutheastUS3","southeastus3","Azure","AzureStorage"
"57.150.214.0/23","Storage.SoutheastUS3","Storage.SoutheastUS3","southeastus3","Azure","AzureStorage"
"135.130.124.0/23","Storage.SoutheastUS3","Storage.SoutheastUS3","southeastus3","Azure","AzureStorage"
"135.130.144.0/23","Storage.SoutheastUS3","Storage.SoutheastUS3","southeastus3","Azure","AzureStorage"
"2603:1030:1303::/48","Storage.SoutheastUS3","Storage.SoutheastUS3","southeastus3","Azure","AzureStorage"
"20.153.39.0/24","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"20.153.60.0/24","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"20.153.62.0/24","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"20.153.93.0/24","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"57.150.246.0/23","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"57.150.248.0/24","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"135.130.8.0/23","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"135.130.14.0/23","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"135.130.76.0/23","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"2603:1030:1503::/48","Storage.SoutheastUS5","Storage.SoutheastUS5","southeastus5","Azure","AzureStorage"
"20.153.11.0/24","Storage.SouthwestUS","Storage.SouthwestUS","southwestus","Azure","AzureStorage"
"20.153.45.0/24","Storage.SouthwestUS","Storage.SouthwestUS","southwestus","Azure","AzureStorage"
"57.150.174.0/23","Storage.SouthwestUS","Storage.SouthwestUS","southwestus","Azure","AzureStorage"
"57.150.176.0/24","Storage.SouthwestUS","Storage.SouthwestUS","southwestus","Azure","AzureStorage"
"57.150.254.0/23","Storage.SouthwestUS","Storage.SouthwestUS","southwestus","Azure","AzureStorage"
"135.130.210.0/23","Storage.SouthwestUS","Storage.SouthwestUS","southwestus","Azure","AzureStorage"
"145.190.146.0/23","Storage.SouthwestUS","Storage.SouthwestUS","southwestus","Azure","AzureStorage"
"2603:1030:1203::/48","Storage.SouthwestUS","Storage.SouthwestUS","southwestus","Azure","AzureStorage"
"20.33.131.0/24","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"20.33.183.0/24","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"20.60.98.0/23","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"20.60.100.0/23","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"20.60.109.0/24","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"20.153.9.0/24","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"20.157.243.0/24","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"20.209.228.0/23","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"135.130.58.0/23","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"2603:1020:1404::/48","Storage.SpainCentral","Storage.SpainCentral","spaincentral","Azure","AzureStorage"
"20.33.171.0/24","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.60.78.0/23","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.60.234.0/23","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.60.252.0/23","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.150.44.0/24","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.150.120.0/24","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.153.8.0/24","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.157.151.0/24","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.157.232.0/24","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.209.216.0/23","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"57.150.58.0/23","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"57.163.6.0/23","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"135.130.110.0/23","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"145.190.140.0/24","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"145.190.164.0/24","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"2603:1020:1005::/48","Storage.SwedenCentral","Storage.SwedenCentral","swedencentral","Azure","AzureStorage"
"20.33.175.0/24","Storage.SwedenSouth","Storage.SwedenSouth","swedensouth","Azure","AzureStorage"
"20.60.76.0/23","Storage.SwedenSouth","Storage.SwedenSouth","swedensouth","Azure","AzureStorage"
"20.60.192.0/23","Storage.SwedenSouth","Storage.SwedenSouth","swedensouth","Azure","AzureStorage"
"20.150.45.0/24","Storage.SwedenSouth","Storage.SwedenSouth","swedensouth","Azure","AzureStorage"
"20.150.99.0/24","Storage.SwedenSouth","Storage.SwedenSouth","swedensouth","Azure","AzureStorage"
"20.157.150.0/24","Storage.SwedenSouth","Storage.SwedenSouth","swedensouth","Azure","AzureStorage"
"2603:1020:1105::/48","Storage.SwedenSouth","Storage.SwedenSouth","swedensouth","Azure","AzureStorage"
"2603:1020:1106::/47","Storage.SwedenSouth","Storage.SwedenSouth","swedensouth","Azure","AzureStorage"
"20.33.155.0/24","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.47.53.0/24","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.60.174.0/23","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.150.59.0/24","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.150.118.0/24","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.153.54.0/24","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.157.175.0/24","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.209.28.0/23","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.209.174.0/23","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"52.239.251.0/24","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"135.130.42.0/23","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"2603:1020:a05::/48","Storage.SwitzerlandNorth","Storage.SwitzerlandNorth","switzerlandn","Azure","AzureStorage"
"20.47.26.0/24","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"20.60.176.0/23","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"20.150.55.0/24","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"20.150.116.0/24","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"20.157.133.0/24","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"52.239.250.0/24","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"57.150.22.0/24","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"145.190.175.0/24","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"2603:1020:b05::/48","Storage.SwitzerlandWest","Storage.SwitzerlandWest","switzerlandw","Azure","AzureStorage"
"20.60.113.0/24","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"20.153.96.0/24","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"20.157.173.0/24","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"20.157.187.0/24","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"20.209.42.0/23","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"20.209.152.0/23","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"135.130.35.0/24","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"135.130.41.0/24","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"2603:1040:1303::/48","Storage.TaiwanNorth","Storage.TaiwanNorth","taiwannorth","Azure","AzureStorage"
"20.60.114.0/24","Storage.TaiwanNorthwest","Storage.TaiwanNorthwest","taiwannorthwest","Azure","AzureStorage"
"20.157.174.0/24","Storage.TaiwanNorthwest","Storage.TaiwanNorthwest","taiwannorthwest","Azure","AzureStorage"
"20.157.188.0/24","Storage.TaiwanNorthwest","Storage.TaiwanNorthwest","taiwannorthwest","Azure","AzureStorage"
"20.209.44.0/23","Storage.TaiwanNorthwest","Storage.TaiwanNorthwest","taiwannorthwest","Azure","AzureStorage"
"20.209.144.0/23","Storage.TaiwanNorthwest","Storage.TaiwanNorthwest","taiwannorthwest","Azure","AzureStorage"
"2603:1040:1203::/48","Storage.TaiwanNorthwest","Storage.TaiwanNorthwest","taiwannorthwest","Azure","AzureStorage"
"20.33.193.0/24","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"20.47.54.0/24","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"20.60.108.0/24","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"20.150.6.0/23","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"20.150.115.0/24","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"20.157.131.0/24","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"20.209.200.0/23","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"20.209.219.0/24","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"52.239.233.0/25","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"2603:1040:b05::/48","Storage.UAECentral","Storage.UAECentral","uaecentral","Azure","AzureStorage"
"20.33.139.0/24","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.33.195.0/24","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.38.124.0/23","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.47.55.0/24","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.60.21.0/24","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.60.212.0/23","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.153.56.0/24","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.157.141.0/24","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.209.50.0/23","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.209.238.0/23","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"52.239.233.128/25","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"57.150.230.0/23","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"57.163.54.0/23","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"2603:1040:905::/48","Storage.UAENorth","Storage.UAENorth","uaenorth","Azure","AzureStorage"
"20.33.148.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.33.168.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.33.234.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.38.106.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.47.11.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.47.34.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.60.17.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.60.166.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.150.18.0/25","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.150.40.0/25","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.150.41.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.150.69.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.153.83.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.157.157.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.157.182.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.157.246.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.209.6.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.209.30.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.209.88.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.209.128.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.209.158.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.209.240.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"51.140.16.16/28","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"51.140.16.32/28","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"51.140.168.64/27","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"51.140.168.112/28","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"51.140.168.128/28","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"51.141.128.32/27","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"51.141.129.64/26","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"51.141.130.0/25","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"52.239.187.0/25","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"52.239.231.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"57.150.236.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"135.130.130.0/23","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"145.190.156.0/24","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"2603:1020:706::/48","Storage.UKSouth","Storage.UKSouth","uksouth","Azure","AzureStorage"
"20.33.134.0/24","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.33.166.0/24","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.47.56.0/24","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.60.112.0/24","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.60.164.0/23","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.150.2.0/23","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.150.52.0/24","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.150.110.0/24","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.157.46.0/24","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.209.132.0/23","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"20.209.198.0/23","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"51.140.232.64/27","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"51.140.232.112/28","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"51.140.232.128/28","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"51.140.232.160/27","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"51.141.128.0/27","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"51.141.128.64/26","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"51.141.128.128/25","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"51.141.129.128/26","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"52.239.240.0/24","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"2603:1020:606::/48","Storage.UKWest","Storage.UKWest","ukwest","Azure","AzureStorage"
"13.71.200.64/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"13.71.200.96/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"13.71.200.240/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"13.71.202.16/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"13.71.202.32/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"13.71.202.64/27","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"13.78.152.64/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"13.78.240.16/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.33.133.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.33.211.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.33.213.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.47.4.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.60.4.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.60.119.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.60.120.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.60.122.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.60.218.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.150.81.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.150.98.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.153.34.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.153.57.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.153.66.0/25","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.153.69.128/26","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.153.78.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.157.41.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"20.209.224.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"52.161.112.16/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"52.161.112.32/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"52.161.168.16/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"52.161.168.32/28","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"52.239.164.0/25","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"52.239.167.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"52.239.244.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"57.163.30.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"57.163.50.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"135.130.34.192/27","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"135.130.34.224/27","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"135.130.60.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"135.130.116.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"135.130.157.0/25","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"135.130.157.128/26","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"135.130.212.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"135.130.214.0/23","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"145.190.137.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"145.190.177.0/24","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"2603:1030:b06::/49","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"2603:1030:b06:8000::/63","Storage.WestCentralUS","Storage.WestCentralUS","westcentralus","Azure","AzureStorage"
"13.69.40.16/28","Storage.WestEurope","Storage.WestEurope","westeurope","Azure","AzureStorage"
"13.95.96.176/28","Storage.WestEurope","Storage.WestEurope","westeurope","Azure","AzureStorage"
"13.95.240.16/28","Storage.WestEurope","Storage.WestEurope","westeurope","Azure","AzureStorage"
"13.95.240.32/28","Storage.WestEurope","Storage.WestEurope","westeurope","Azure","AzureStorage"
"13.95.240.64/27","Storage.WestEurope","Storage.WestEurope","westeurope","Azure","AzureStorage"
